0.544444 0.312500 1.000000
0.377778 0.250000 1.000000
0.277778 0.562500 1.000000
0.355556 0.562500 1.000000
0.388889 0.312500 1.000000
0.211111 0.562500 1.000000
0.222222 0.625000 1.000000
0.333333 0.625000 1.000000
0.244444 0.625000 1.000000
0.233333 0.625000 1.000000
0.211111 0.562500 1.000000
0.344444 0.312500 1.000000
0.277778 0.562500 1.000000
0.322222 0.687500 1.000000
0.277778 0.625000 1.000000
0.200000 0.562500 1.000000
0.511111 0.187500 1.000000
0.333333 0.562500 1.000000
0.322222 0.625000 1.000000
0.311111 0.625000 1.000000
0.211111 0.625000 1.000000
0.255556 0.625000 1.000000
0.300000 0.562500 1.000000
0.200000 0.437500 1.000000
0.344444 0.250000 1.000000
0.200000 0.562500 1.000000
0.333333 0.312500 1.000000
0.311111 0.625000 1.000000
0.333333 0.562500 1.000000
0.322222 0.625000 1.000000
0.355556 0.562500 1.000000
0.222222 0.625000 1.000000
